component,stream,case,member_id,variable,start_time,end_time,time_range,long_name,units,vertical_levels,frequency,path
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV,1903-01,1927-12,190301-192712,Potential Vorticity,1/s/cm,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV.190301-192712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV,1928-01,1952-12,192801-195212,Potential Vorticity,1/s/cm,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV.192801-195212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV,1953-01,1977-12,195301-197712,Potential Vorticity,1/s/cm,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV.195301-197712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV,1978-01,2002-12,197801-200212,Potential Vorticity,1/s/cm,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV.197801-200212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV,2003-01,2017-12,200301-201712,Potential Vorticity,1/s/cm,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV.200301-201712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_CO2,1653-01,1677-12,165301-167712,CO2 Piston Velocity,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_CO2.165301-167712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_CO2,1678-01,1702-12,167801-170212,CO2 Piston Velocity,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_CO2.167801-170212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_CO2,1703-01,1727-12,170301-172712,CO2 Piston Velocity,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_CO2.170301-172712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_CO2,1728-01,1752-12,172801-175212,CO2 Piston Velocity,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_CO2.172801-175212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_CO2,1753-01,1777-12,175301-177712,CO2 Piston Velocity,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_CO2.175301-177712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_CO2,1778-01,1802-12,177801-180212,CO2 Piston Velocity,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_CO2.177801-180212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_CO2,1803-01,1827-12,180301-182712,CO2 Piston Velocity,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_CO2.180301-182712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_CO2,1828-01,1852-12,182801-185212,CO2 Piston Velocity,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_CO2.182801-185212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_CO2,1853-01,1877-12,185301-187712,CO2 Piston Velocity,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_CO2.185301-187712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_CO2,1878-01,1902-12,187801-190212,CO2 Piston Velocity,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_CO2.187801-190212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_CO2,1903-01,1927-12,190301-192712,CO2 Piston Velocity,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_CO2.190301-192712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_CO2,1928-01,1952-12,192801-195212,CO2 Piston Velocity,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_CO2.192801-195212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_CO2,1953-01,1977-12,195301-197712,CO2 Piston Velocity,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_CO2.195301-197712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_CO2,1978-01,2002-12,197801-200212,CO2 Piston Velocity,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_CO2.197801-200212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_CO2,2003-01,2017-12,200301-201712,CO2 Piston Velocity,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_CO2.200301-201712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_O2,1653-01,1677-12,165301-167712,PV_O2,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_O2.165301-167712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_O2,1678-01,1702-12,167801-170212,PV_O2,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_O2.167801-170212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_O2,1703-01,1727-12,170301-172712,PV_O2,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_O2.170301-172712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_O2,1728-01,1752-12,172801-175212,PV_O2,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_O2.172801-175212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_O2,1753-01,1777-12,175301-177712,PV_O2,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_O2.175301-177712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_O2,1778-01,1802-12,177801-180212,PV_O2,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_O2.177801-180212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_O2,1803-01,1827-12,180301-182712,PV_O2,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_O2.180301-182712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_O2,1828-01,1852-12,182801-185212,PV_O2,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_O2.182801-185212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_O2,1853-01,1877-12,185301-187712,PV_O2,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_O2.185301-187712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_O2,1878-01,1902-12,187801-190212,PV_O2,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_O2.187801-190212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_O2,1903-01,1927-12,190301-192712,PV_O2,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_O2.190301-192712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_O2,1928-01,1952-12,192801-195212,PV_O2,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_O2.192801-195212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_O2,1953-01,1977-12,195301-197712,PV_O2,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_O2.195301-197712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_O2,1978-01,2002-12,197801-200212,PV_O2,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_O2.197801-200212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,PV_O2,2003-01,2017-12,200301-201712,PV_O2,cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.PV_O2.200301-201712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,P_iron_FLUX_100m,1653-01,1677-12,165301-167712,P_iron Flux at 100m,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.P_iron_FLUX_100m.165301-167712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,P_iron_FLUX_100m,1678-01,1702-12,167801-170212,P_iron Flux at 100m,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.P_iron_FLUX_100m.167801-170212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,P_iron_FLUX_100m,1703-01,1727-12,170301-172712,P_iron Flux at 100m,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.P_iron_FLUX_100m.170301-172712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,P_iron_FLUX_100m,1728-01,1752-12,172801-175212,P_iron Flux at 100m,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.P_iron_FLUX_100m.172801-175212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,P_iron_FLUX_100m,1753-01,1777-12,175301-177712,P_iron Flux at 100m,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.P_iron_FLUX_100m.175301-177712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,P_iron_FLUX_100m,1778-01,1802-12,177801-180212,P_iron Flux at 100m,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.P_iron_FLUX_100m.177801-180212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,P_iron_FLUX_100m,1803-01,1827-12,180301-182712,P_iron Flux at 100m,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.P_iron_FLUX_100m.180301-182712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,P_iron_FLUX_100m,1828-01,1852-12,182801-185212,P_iron Flux at 100m,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.P_iron_FLUX_100m.182801-185212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,P_iron_FLUX_100m,1853-01,1877-12,185301-187712,P_iron Flux at 100m,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.P_iron_FLUX_100m.185301-187712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,P_iron_FLUX_100m,1878-01,1902-12,187801-190212,P_iron Flux at 100m,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.P_iron_FLUX_100m.187801-190212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,P_iron_FLUX_100m,1903-01,1927-12,190301-192712,P_iron Flux at 100m,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.P_iron_FLUX_100m.190301-192712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,P_iron_FLUX_100m,1928-01,1952-12,192801-195212,P_iron Flux at 100m,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.P_iron_FLUX_100m.192801-195212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,P_iron_FLUX_100m,1953-01,1977-12,195301-197712,P_iron Flux at 100m,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.P_iron_FLUX_100m.195301-197712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,P_iron_FLUX_100m,1978-01,2002-12,197801-200212,P_iron Flux at 100m,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.P_iron_FLUX_100m.197801-200212.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,P_iron_FLUX_100m,2003-01,2017-12,200301-201712,P_iron Flux at 100m,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.P_iron_FLUX_100m.200301-201712.nc
ocn,pop.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,P_iron_FLUX_IN,1653-01,1677-12,165301-167712,P_iron Flux into Cell,mmol/m^3 cm/s,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ocn/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.pop.h.P_iron_FLUX_IN.165301-167712.nc
